species	Gene_focal
Apis_mellifera	Orco
Apis_mellifera	Osi11
Apis_mellifera	Osi15
Apis_mellifera	Osi18
Apis_mellifera	Osi19
Apis_mellifera	Osi8
Apis_mellifera	SPARC
Apis_mellifera	Sox102F
Apis_mellifera	Tsp5D
Apis_mellifera	Ugt86Da
Apis_mellifera	Ugt86Dg
Apis_mellifera	eIF2D
Apis_mellifera	gcm2
Apis_mellifera	gsb-n
Apis_mellifera	mRpL35
Apis_mellifera	mRpL9
Apis_mellifera	orb
Apis_mellifera	porin
Apis_mellifera	sqd
Bombyx_mori	Acox57D-d
Bombyx_mori	Bin1
Bombyx_mori	CG10395
Bombyx_mori	CG10492
Bombyx_mori	CG11911
Bombyx_mori	CG12231
Bombyx_mori	CG12772
Bombyx_mori	CG1299
Bombyx_mori	CG13285
Bombyx_mori	CG13807
Bombyx_mori	CG14435
Bombyx_mori	CG14512
Bombyx_mori	CG14883
Bombyx_mori	CG15547
Bombyx_mori	CG15564
Bombyx_mori	CG15887
Bombyx_mori	CG15888
Bombyx_mori	CG18628
Bombyx_mori	CG18754
Bombyx_mori	CG32079
Bombyx_mori	CG32260
Bombyx_mori	CG3270
Bombyx_mori	CG3862
Bombyx_mori	CG5746
Bombyx_mori	CG6184
Bombyx_mori	CG7787
Bombyx_mori	CG8034
Bombyx_mori	CG8172
Bombyx_mori	CG8526
Bombyx_mori	CG8629
Bombyx_mori	CG8927
Bombyx_mori	CG9259
Bombyx_mori	CG9684
Bombyx_mori	CenB1A
Bombyx_mori	Cyt-b5-r
Bombyx_mori	GstD8
Bombyx_mori	Hexo1
Bombyx_mori	Hmt4-20
Bombyx_mori	Hrd3
Bombyx_mori	Incenp
Bombyx_mori	Nup43
Bombyx_mori	O-fut1
Bombyx_mori	Orco
Bombyx_mori	Osi10
Bombyx_mori	Osi11
Bombyx_mori	Osi18
Bombyx_mori	Osi8
Bombyx_mori	Pomp
Bombyx_mori	Rcd5
Bombyx_mori	SPARC
Bombyx_mori	Sec23
Bombyx_mori	Sply
Bombyx_mori	TAF1C-like
Bombyx_mori	TM9SF2
Bombyx_mori	VhaM9.7-c
Bombyx_mori	alpha-Est5
Bombyx_mori	bap
Bombyx_mori	cag
Bombyx_mori	etaTry
Bombyx_mori	gsb-n
Bombyx_mori	hdm
Bombyx_mori	kappaTry
Bombyx_mori	l(3)neo43
Bombyx_mori	mRpL35
Bombyx_mori	mnd
Bombyx_mori	pes
Bombyx_mori	porin
Bombyx_mori	ppk17
Bombyx_mori	ppk6
Bombyx_mori	qless
Bombyx_mori	sqd
Bombyx_mori	sra
Bombyx_mori	vkg
Bombyx_mori	zetaTry
Caenorhabditis_elegans	CG13654
Caenorhabditis_elegans	CG31161
Caenorhabditis_elegans	CG32243
Caenorhabditis_elegans	CG4050
Caenorhabditis_elegans	CG9684
Caenorhabditis_elegans	CenB1A
Caenorhabditis_elegans	Cyp9b1
Caenorhabditis_elegans	FoxP
Caenorhabditis_elegans	Incenp
Caenorhabditis_elegans	SPARC
Caenorhabditis_elegans	Tasp1
Caenorhabditis_elegans	rump
Drosophila_ananassae	128up
Drosophila_ananassae	14-3-3epsilon
Drosophila_ananassae	14-3-3zeta
Drosophila_ananassae	140up
Drosophila_ananassae	A16
Drosophila_ananassae	ACC
Drosophila_ananassae	ACXD
Drosophila_ananassae	ADD1
Drosophila_ananassae	AGO1
Drosophila_ananassae	AGO2
Drosophila_ananassae	AIF
Drosophila_ananassae	AIMP1
Drosophila_ananassae	AIMP2
Drosophila_ananassae	AIMP3
Drosophila_ananassae	ALiX
Drosophila_ananassae	AOX1
Drosophila_ananassae	AP-1-2beta
Drosophila_ananassae	AP-1mu
Drosophila_ananassae	AP-2alpha
Drosophila_ananassae	APC10
Drosophila_ananassae	APC4
Drosophila_ananassae	APP-BP1
Drosophila_ananassae	AQP
Drosophila_ananassae	ASPP
Drosophila_ananassae	ATP8B
Drosophila_ananassae	ATPCL
Drosophila_ananassae	ATPsynB
Drosophila_ananassae	ATPsynCF6
Drosophila_ananassae	ATPsynD
Drosophila_ananassae	ATPsynE
Drosophila_ananassae	ATPsynG
Drosophila_ananassae	ATPsynO
Drosophila_ananassae	ATPsynbetaL
Drosophila_ananassae	ATPsyngamma
Drosophila_ananassae	Aac11
Drosophila_ananassae	Aatf
Drosophila_ananassae	Abi
Drosophila_ananassae	Abl
Drosophila_ananassae	Abp1
Drosophila_ananassae	Ac78C
Drosophila_ananassae	Ace
Drosophila_ananassae	Ack-like
Drosophila_ananassae	Acn
Drosophila_ananassae	Acon
Drosophila_ananassae	Acox57D-p
Drosophila_ananassae	Acp1
Drosophila_ananassae	Acp53C14a
Drosophila_ananassae	Acp53C14b
Drosophila_ananassae	Acp53Ea
Drosophila_ananassae	Acph-1
Drosophila_ananassae	Act42A
Drosophila_ananassae	Act79B
Drosophila_ananassae	Act88F
Drosophila_ananassae	Actn3
Drosophila_ananassae	Ada
Drosophila_ananassae	Ada1-2
Drosophila_ananassae	Ada2b
Drosophila_ananassae	AdamTS-A
Drosophila_ananassae	Adat1
Drosophila_ananassae	Adgf-B
Drosophila_ananassae	Adgf-C
Drosophila_ananassae	Adgf-D
Drosophila_ananassae	Adi1
Drosophila_ananassae	Ady43A
Drosophila_ananassae	Aef1
Drosophila_ananassae	Afti
Drosophila_ananassae	Ahcy
Drosophila_ananassae	AhcyL1
Drosophila_ananassae	AhcyL2
Drosophila_ananassae	Ak6
Drosophila_ananassae	Akh
Drosophila_ananassae	AkhR
Drosophila_ananassae	Akt1
Drosophila_ananassae	AlaRS
Drosophila_ananassae	AlaRS-m
Drosophila_ananassae	Alas
Drosophila_ananassae	Aldh-III
Drosophila_ananassae	Alk
Drosophila_ananassae	Alr
Drosophila_ananassae	Amt
Drosophila_ananassae	Amy-d
Drosophila_ananassae	Amyrel
Drosophila_ananassae	Ance
Drosophila_ananassae	Ance-2
Drosophila_ananassae	Ance-4
Drosophila_ananassae	Ank2
Drosophila_ananassae	Ant2
Drosophila_ananassae	AnxB9
Drosophila_ananassae	Aos1
Drosophila_ananassae	Apc2
Drosophila_ananassae	Aprt
Drosophila_ananassae	Arc42
Drosophila_ananassae	Arfip
Drosophila_ananassae	Arfrp1
Drosophila_ananassae	Arl1
Drosophila_ananassae	Arl2
Drosophila_ananassae	Arl5
Drosophila_ananassae	Arp10
Drosophila_ananassae	Arp5
Drosophila_ananassae	Arp53D
Drosophila_ananassae	Arpc1
Drosophila_ananassae	Arpc3A
Drosophila_ananassae	Arpc4
Drosophila_ananassae	Arpc5
Drosophila_ananassae	Arr1
Drosophila_ananassae	Art1
Drosophila_ananassae	Art6
Drosophila_ananassae	Art9
Drosophila_ananassae	Asap
Drosophila_ananassae	Asciz
Drosophila_ananassae	Ask1
Drosophila_ananassae	AsnRS
Drosophila_ananassae	AsnRS-m
Drosophila_ananassae	AspRS-m
Drosophila_ananassae	Asph
Drosophila_ananassae	AstA-R1
Drosophila_ananassae	AstA-R2
Drosophila_ananassae	AstC
Drosophila_ananassae	AstCC
Drosophila_ananassae	Asx
Drosophila_ananassae	Atac1
Drosophila_ananassae	Atac2
Drosophila_ananassae	Ate1
Drosophila_ananassae	Atg10
Drosophila_ananassae	Atg12
Drosophila_ananassae	Atg14
Drosophila_ananassae	Atg17
Drosophila_ananassae	Atg2
Drosophila_ananassae	Atg3
Drosophila_ananassae	Atg4a
Drosophila_ananassae	Atg4b
Drosophila_ananassae	Atg6
Drosophila_ananassae	Atg8b
Drosophila_ananassae	AttC
Drosophila_ananassae	Atx-1
Drosophila_ananassae	Aven
Drosophila_ananassae	Axud1
Drosophila_ananassae	B52
Drosophila_ananassae	B9d1
Drosophila_ananassae	BBS1
Drosophila_ananassae	BBS4
Drosophila_ananassae	BBS8
Drosophila_ananassae	BCL7-like
Drosophila_ananassae	BG642312
Drosophila_ananassae	BHD
Drosophila_ananassae	BOD1
Drosophila_ananassae	Bap111
Drosophila_ananassae	Bap170
Drosophila_ananassae	Bap55
Drosophila_ananassae	Bap60
Drosophila_ananassae	Bem46
Drosophila_ananassae	Best2
Drosophila_ananassae	Best4
Drosophila_ananassae	BigH1
Drosophila_ananassae	Blimp-1
Drosophila_ananassae	Blm
Drosophila_ananassae	Blos1
Drosophila_ananassae	Blos2
Drosophila_ananassae	Blos4
Drosophila_ananassae	Br140
Drosophila_ananassae	Brca2
Drosophila_ananassae	Brd8
Drosophila_ananassae	Bre1
Drosophila_ananassae	Brms1
Drosophila_ananassae	BtbVII
Drosophila_ananassae	BuGZ
Drosophila_ananassae	Bug22
Drosophila_ananassae	Burs
Drosophila_ananassae	Bx42
Drosophila_ananassae	CAH1
Drosophila_ananassae	CAH2
Drosophila_ananassae	CAHbeta
Drosophila_ananassae	CAP
Drosophila_ananassae	CBP
Drosophila_ananassae	CCAP
Drosophila_ananassae	CCDC151
Drosophila_ananassae	CCDC53
Drosophila_ananassae	CCHa1
Drosophila_ananassae	CCHa1-R
Drosophila_ananassae	CCKLR-17D3
Drosophila_ananassae	CD98hc
Drosophila_ananassae	CDC45L
Drosophila_ananassae	CDase
Drosophila_ananassae	CG10000
Drosophila_ananassae	CG10011
Drosophila_ananassae	CG10019
Drosophila_ananassae	CG10031
Drosophila_ananassae	CG10041
Drosophila_ananassae	CG10050
Drosophila_ananassae	CG10053
Drosophila_ananassae	CG10055
Drosophila_ananassae	CG10063
Drosophila_ananassae	CG10075
Drosophila_ananassae	CG10077
Drosophila_ananassae	CG10081
Drosophila_ananassae	CG10082
Drosophila_ananassae	CG10089
Drosophila_ananassae	CG10098
Drosophila_ananassae	CG10103
Drosophila_ananassae	CG10147
Drosophila_ananassae	CG10151
Drosophila_ananassae	CG10163
Drosophila_ananassae	CG10164
Drosophila_ananassae	CG10166
Drosophila_ananassae	CG10168
Drosophila_ananassae	CG10170
Drosophila_ananassae	CG10171
Drosophila_ananassae	CG10188
Drosophila_ananassae	CG10189
Drosophila_ananassae	CG10194
Drosophila_ananassae	CG10208
Drosophila_ananassae	CG10209
Drosophila_ananassae	CG10214
Drosophila_ananassae	CG10217
Drosophila_ananassae	CG10226
Drosophila_ananassae	CG10232
Drosophila_ananassae	CG10257
Drosophila_ananassae	CG10262
Drosophila_ananassae	CG10264
Drosophila_ananassae	CG10274
Drosophila_ananassae	CG10289
Drosophila_ananassae	CG10306
Drosophila_ananassae	CG10307
Drosophila_ananassae	CG10321
Drosophila_ananassae	CG10324
Drosophila_ananassae	CG10336
Drosophila_ananassae	CG10337
Drosophila_ananassae	CG10338
Drosophila_ananassae	CG10339
Drosophila_ananassae	CG10340
Drosophila_ananassae	CG10341
Drosophila_ananassae	CG10344
Drosophila_ananassae	CG10353
Drosophila_ananassae	CG10357
Drosophila_ananassae	CG10375
Drosophila_ananassae	CG10376
Drosophila_ananassae	CG10383
Drosophila_ananassae	CG10384
Drosophila_ananassae	CG10399
Drosophila_ananassae	CG10420
Drosophila_ananassae	CG10431
Drosophila_ananassae	CG10435
Drosophila_ananassae	CG10444
Drosophila_ananassae	CG10463
Drosophila_ananassae	CG10465
Drosophila_ananassae	CG10466
Drosophila_ananassae	CG10467
Drosophila_ananassae	CG10469
Drosophila_ananassae	CG10470
Drosophila_ananassae	CG10486
Drosophila_ananassae	CG10492
Drosophila_ananassae	CG10495
Drosophila_ananassae	CG10505
Drosophila_ananassae	CG10508
Drosophila_ananassae	CG10510
Drosophila_ananassae	CG10512
Drosophila_ananassae	CG10513
Drosophila_ananassae	CG10543
Drosophila_ananassae	CG10550
Drosophila_ananassae	CG10565
Drosophila_ananassae	CG10581
Drosophila_ananassae	CG10592
Drosophila_ananassae	CG10628
Drosophila_ananassae	CG10639
Drosophila_ananassae	CG10646
Drosophila_ananassae	CG10654
Drosophila_ananassae	CG10672
Drosophila_ananassae	CG10721
Drosophila_ananassae	CG10748
Drosophila_ananassae	CG10752
Drosophila_ananassae	CG1077
Drosophila_ananassae	CG10778
Drosophila_ananassae	CG10795
Drosophila_ananassae	CG10799
Drosophila_ananassae	CG10801
Drosophila_ananassae	CG10802
Drosophila_ananassae	CG10804
Drosophila_ananassae	CG10809
Drosophila_ananassae	CG10834
Drosophila_ananassae	CG10880
Drosophila_ananassae	CG10889
Drosophila_ananassae	CG10899
Drosophila_ananassae	CG10903
Drosophila_ananassae	CG10904
Drosophila_ananassae	CG10907
Drosophila_ananassae	CG10914
Drosophila_ananassae	CG10915
Drosophila_ananassae	CG10920
Drosophila_ananassae	CG10924
Drosophila_ananassae	CG10927
Drosophila_ananassae	CG10931
Drosophila_ananassae	CG10932
Drosophila_ananassae	CG10933
Drosophila_ananassae	CG10934
Drosophila_ananassae	CG10948
Drosophila_ananassae	CG10960
Drosophila_ananassae	CG10973
Drosophila_ananassae	CG10979
Drosophila_ananassae	CG10984
Drosophila_ananassae	CG11000
Drosophila_ananassae	CG11029
Drosophila_ananassae	CG1103
Drosophila_ananassae	CG11030
Drosophila_ananassae	CG11052
