species	Gene_focal
Ashbya_aceri	GTF1
Ashbya_aceri	GUS1
Ashbya_aceri	HFD1
Ashbya_aceri	HIS4
Ashbya_aceri	HUB1
Ashbya_aceri	HUF
Ashbya_aceri	IBD2
Ashbya_aceri	IES4
Ashbya_aceri	IMP2
Ashbya_aceri	INA17
Ashbya_aceri	ISU2
Ashbya_aceri	JJJ1
Ashbya_aceri	KRE9
Ashbya_aceri	LAM6
Ashbya_aceri	LSB5
Ashbya_aceri	LTO1
Ashbya_aceri	MAD3
Ashbya_aceri	MDM35
Ashbya_aceri	MED2
Ashbya_aceri	MEF1
Ashbya_aceri	MGR2
Ashbya_aceri	MID1
Ashbya_aceri	MIH1
Ashbya_aceri	MNN11
Ashbya_aceri	MON2
Ashbya_aceri	MRF1
Ashbya_aceri	MRP49
Ashbya_aceri	MRPL22
Ashbya_aceri	MRPL25
Ashbya_aceri	MRS6
Ashbya_aceri	MRX6
Ashbya_aceri	MSA1
Ashbya_aceri	MSB3
Ashbya_aceri	MSY1
Ashbya_aceri	MTD1
Ashbya_aceri	MTQ1
Ashbya_aceri	MXR2
Ashbya_aceri	NAR1
Ashbya_aceri	NDD1
Ashbya_aceri	NNR1
Ashbya_aceri	NOP14
Ashbya_aceri	NOP4
Ashbya_aceri	NOP7
Ashbya_aceri	NSL1
Ashbya_aceri	OAR1
Ashbya_aceri	ORC5
Ashbya_aceri	OXA1
Ashbya_aceri	PAN5
Ashbya_aceri	PBR1
Ashbya_aceri	PCP1
Ashbya_aceri	PDC2
Ashbya_aceri	PDR16
Ashbya_aceri	PET122
Ashbya_aceri	PET309
Ashbya_aceri	PEX3
Ashbya_aceri	PFD1
Ashbya_aceri	PHS1
Ashbya_aceri	PLB3
Ashbya_aceri	PNG1
Ashbya_aceri	POL12
Ashbya_aceri	POR2
Ashbya_aceri	PPA2
Ashbya_aceri	PRM2
Ashbya_aceri	PRM3
Ashbya_aceri	PRP24
Ashbya_aceri	PRP38
Ashbya_aceri	PSR2
Ashbya_aceri	PSY2
Ashbya_aceri	PUS4
Ashbya_aceri	PUS7
Ashbya_aceri	RAD27
Ashbya_aceri	RAD34
Ashbya_aceri	RAI1
Ashbya_aceri	RAP1
Ashbya_aceri	RAS1
Ashbya_aceri	RAV2
Ashbya_aceri	RBH1
Ashbya_aceri	REC114
Ashbya_aceri	RFA2
Ashbya_aceri	RFA3
Ashbya_aceri	RGR1
Ashbya_aceri	RHO5
Ashbya_aceri	RIM21
Ashbya_aceri	RKM2
Ashbya_aceri	RPB4
Ashbya_aceri	RPF2
Ashbya_aceri	RPL17B
Ashbya_aceri	RPL25
Ashbya_aceri	RPL3
Ashbya_aceri	RPL37A
Ashbya_aceri	RPN5
Ashbya_aceri	RPS12
Ashbya_aceri	RPS3
Ashbya_aceri	RRN3
Ashbya_aceri	RRP3
Ashbya_aceri	RRP4
Ashbya_aceri	RRP7
Ashbya_aceri	RSN1
Ashbya_aceri	RTF1
Ashbya_aceri	RVB2
Ashbya_aceri	SAP185
Ashbya_aceri	SAP30
Ashbya_aceri	SBP1
Ashbya_aceri	SCC2
Ashbya_aceri	SDH2
Ashbya_aceri	SEC16
Ashbya_aceri	SEC72
Ashbya_aceri	SIP4
Ashbya_aceri	SKI2
Ashbya_aceri	SKO1
Ashbya_aceri	SKP1
Ashbya_aceri	SKY1
Ashbya_aceri	SMC1
Ashbya_aceri	SNF1
Ashbya_aceri	SPC19
Ashbya_aceri	SPE4
Ashbya_aceri	SPS18
Ashbya_aceri	SPS19
Ashbya_aceri	SQS1
Ashbya_aceri	SRB5
Ashbya_aceri	SRO9
Ashbya_aceri	SRP21
Ashbya_aceri	SSF1
Ashbya_aceri	SSH4
Ashbya_aceri	SSN3
Ashbya_aceri	SSO1
Ashbya_aceri	SSY1
Ashbya_aceri	SSZ1
Ashbya_aceri	STB1
Ashbya_aceri	STE50
Ashbya_aceri	STN1
Ashbya_aceri	SUI3
Ashbya_aceri	SWI3
Ashbya_aceri	TAD1
Ashbya_aceri	TDA7
Ashbya_aceri	THO1
Ashbya_aceri	THR1
Ashbya_aceri	TIF3
Ashbya_aceri	TMA19
Ashbya_aceri	TMA23
Ashbya_aceri	TPS3
Ashbya_aceri	TRL1
Ashbya_aceri	TRM11
Ashbya_aceri	UBP16
Ashbya_aceri	UNG1
Ashbya_aceri	URE2
Ashbya_aceri	USV1
Ashbya_aceri	VMA11
Ashbya_aceri	VMA16
Ashbya_aceri	VPS13
Ashbya_aceri	VPS16
Ashbya_aceri	VPS64
Ashbya_aceri	XYL2
Ashbya_aceri	YAP6
Ashbya_aceri	YBL036C
Ashbya_aceri	YCL042W
Ashbya_aceri	YDR182W-A
Ashbya_aceri	YDR476C
Ashbya_aceri	YEH2
Ashbya_aceri	YEL043W
Ashbya_aceri	YGL242C
Ashbya_aceri	YIL152W
Ashbya_aceri	YIL156W-B
Ashbya_aceri	YJL144W
Ashbya_aceri	YKR005C
Ashbya_aceri	YLR179C
Ashbya_aceri	YLR278C
Ashbya_aceri	YLR281C
Ashbya_aceri	YLR283W
Ashbya_aceri	YML020W
Ashbya_aceri	YMR030W-A
Ashbya_aceri	YMR262W
Ashbya_aceri	YMR265C
Ashbya_aceri	YND1
Ashbya_aceri	YNG1
Ashbya_aceri	YNL165W
Ashbya_aceri	YNL217W
Ashbya_aceri	YOR29-13
Ashbya_aceri	YPL071C
Ashbya_aceri	YPL216W
Ashbya_aceri	YPL229W
Ashbya_aceri	YTA6
Ashbya_aceri	YUR1
Candida_glabrata	AAP1
Candida_glabrata	ABF2
Candida_glabrata	ABZ1
Candida_glabrata	ADD66
Candida_glabrata	ADE4
Candida_glabrata	ADE8
Candida_glabrata	ADK2
Candida_glabrata	AEP1
Candida_glabrata	AFT1
Candida_glabrata	AGE2
Candida_glabrata	AKL1
Candida_glabrata	ALA1
Candida_glabrata	ALG6
Candida_glabrata	ALT1
Candida_glabrata	ALY2
Candida_glabrata	AMN1
Candida_glabrata	AOS1
Candida_glabrata	APL2
Candida_glabrata	APL6
Candida_glabrata	ARF1
Candida_glabrata	ARG2
Candida_glabrata	ARG5,6
Candida_glabrata	ARG7
Candida_glabrata	ARP2
Candida_glabrata	ARP7
Candida_glabrata	ASA1
Candida_glabrata	ATG13
Candida_glabrata	ATG38
Candida_glabrata	ATG5
Candida_glabrata	ATP19
Candida_glabrata	ATP23
Candida_glabrata	ATP5
Candida_glabrata	ATX2
Candida_glabrata	AVO1
Candida_glabrata	AXL2
Candida_glabrata	BCK2
Candida_glabrata	BCP1
Candida_glabrata	BFR2
Candida_glabrata	BIK1
Candida_glabrata	BIL1
Candida_glabrata	BIT2
Candida_glabrata	BOI2
Candida_glabrata	BOL2
Candida_glabrata	BPL1
Candida_glabrata	BRR2
Candida_glabrata	BRX1
Candida_glabrata	BSC6
Candida_glabrata	BUD32
Candida_glabrata	CAD1
Candida_glabrata	CAF4
Candida_glabrata	CAT5
Candida_glabrata	CAT8
Candida_glabrata	CBR1
Candida_glabrata	CCA1
Candida_glabrata	CCT3
Candida_glabrata	CCT4
Candida_glabrata	CDC23
Candida_glabrata	CDC45
Candida_glabrata	CDC48
Candida_glabrata	CDC7
Candida_glabrata	CFT1
Candida_glabrata	CHD1
Candida_glabrata	CHL1
Candida_glabrata	CHO2
Candida_glabrata	CIA2
Candida_glabrata	CIK1
Candida_glabrata	CIS1
Candida_glabrata	CLB3
Candida_glabrata	CLB4
Candida_glabrata	CLG1
Candida_glabrata	CLN1
Candida_glabrata	CMC1
Candida_glabrata	CMR1
Candida_glabrata	CNL1
Candida_glabrata	COP1
Candida_glabrata	COQ10
Candida_glabrata	CRD1
Candida_glabrata	CSE1
Candida_glabrata	CSF1
Candida_glabrata	CSI2
Candida_glabrata	CSM4
Candida_glabrata	CSR2
Candida_glabrata	CTF3
Candida_glabrata	CTK1
Candida_glabrata	CTS2
Candida_glabrata	DBF2
Candida_glabrata	DBP10
Candida_glabrata	DBP8
Candida_glabrata	DCK1
Candida_glabrata	DCN1
Candida_glabrata	DCS2
Candida_glabrata	DEP1
Candida_glabrata	DFM1
Candida_glabrata	DIA2
Candida_glabrata	DIP2
Candida_glabrata	DIT1
Candida_glabrata	DIT2
Candida_glabrata	DLT1
Candida_glabrata	DNA2
Candida_glabrata	DNF1
Candida_glabrata	DNL4
Candida_glabrata	DOA4
Candida_glabrata	DOC1
Candida_glabrata	DOS2
Candida_glabrata	DPB4
Candida_glabrata	DPL1
Candida_glabrata	DPM1
Candida_glabrata	DRN1
Candida_glabrata	DSC2
Candida_glabrata	DTR1
Candida_glabrata	DUF1
Candida_glabrata	DXO1
Candida_glabrata	DYN1
Candida_glabrata	DYN2
Candida_glabrata	DYN3
Candida_glabrata	EAF1
Candida_glabrata	EAF5
Candida_glabrata	ECM16
Candida_glabrata	ECM31
Candida_glabrata	ECM4
Candida_glabrata	EFM2
Candida_glabrata	EHT1
Candida_glabrata	ELO2
Candida_glabrata	ELP6
Candida_glabrata	EMC1
Candida_glabrata	EMC10
Candida_glabrata	EPO1
Candida_glabrata	ERD1
Candida_glabrata	ERP3
Candida_glabrata	ESC1
Candida_glabrata	EXO84
Candida_glabrata	FAD1
Candida_glabrata	FKS3
Candida_glabrata	FMN1
Candida_glabrata	FMP16
Candida_glabrata	FUN30
Candida_glabrata	FZO1
Candida_glabrata	GAA1
Candida_glabrata	GAS1
Candida_glabrata	GCD10
Candida_glabrata	GCG1
Candida_glabrata	GDB1
Candida_glabrata	GDH2
Candida_glabrata	GET1
Candida_glabrata	GET4
Candida_glabrata	GGA1
Candida_glabrata	GIS1
Candida_glabrata	GLC8
Candida_glabrata	GLE1
Candida_glabrata	GLN4
Candida_glabrata	GOT1
Candida_glabrata	GPG1
Candida_glabrata	GPI11
Candida_glabrata	GPI14
Candida_glabrata	GTF1
Candida_glabrata	GUP1
Candida_glabrata	GVP36
Candida_glabrata	HAL1
Candida_glabrata	HBS1
Candida_glabrata	HBT1
Candida_glabrata	HDA2
Candida_glabrata	HDA3
Candida_glabrata	HER2
Candida_glabrata	HIS4
Candida_glabrata	HMI1
Candida_glabrata	HNT1
Candida_glabrata	HPC2
Candida_glabrata	HPM1
Candida_glabrata	HSK3
Candida_glabrata	HSM3
Candida_glabrata	HTS1
Candida_glabrata	HUB1
Candida_glabrata	HUT1
Candida_glabrata	IAH1
Candida_glabrata	ICS2
Candida_glabrata	ILV3
Candida_glabrata	IML2
Candida_glabrata	IMP2
Candida_glabrata	INA22
Candida_glabrata	IRC25
Candida_glabrata	IZH1
Candida_glabrata	IZH2
Candida_glabrata	IZH4
Candida_glabrata	JEM1
Candida_glabrata	KAP114
Candida_glabrata	KAR5
Candida_glabrata	KEL2
Candida_glabrata	KIP2
Candida_glabrata	KIP3
Candida_glabrata	KKQ8
Candida_glabrata	KTR3
Candida_glabrata	LAM4
Candida_glabrata	LCB4
Candida_glabrata	LCL3
Candida_glabrata	LDH1
Candida_glabrata	LDS1
Candida_glabrata	LEU5
Candida_glabrata	LNP1
Candida_glabrata	LOS1
Candida_glabrata	LSC2
Candida_glabrata	LSM12
Candida_glabrata	LST4
Candida_glabrata	LST7
Candida_glabrata	MAD3
Candida_glabrata	MAM1
Candida_glabrata	MCA1
Candida_glabrata	MCH5
Candida_glabrata	MCX1
Candida_glabrata	MDL2
Candida_glabrata	MDM12
Candida_glabrata	MDM32
Candida_glabrata	MDM34
Candida_glabrata	MDM35
Candida_glabrata	MED4
Candida_glabrata	MED7
Candida_glabrata	MEK1
Candida_glabrata	MES1
Candida_glabrata	MET8
Candida_glabrata	MHR1
Candida_glabrata	MIC12
Candida_glabrata	MIH1
Candida_glabrata	MIM2
Candida_glabrata	MLC2
Candida_glabrata	MLP1
Candida_glabrata	MME1
Candida_glabrata	MMS1
Candida_glabrata	MNE1
Candida_glabrata	MPC1
Candida_glabrata	MPD2
Candida_glabrata	MPP6
Candida_glabrata	MPS1
Candida_glabrata	MPS3
Candida_glabrata	MRE11
Candida_glabrata	MRP1
Candida_glabrata	MRP20
Candida_glabrata	MRP49
Candida_glabrata	MRPL20
Candida_glabrata	MRPL31
Candida_glabrata	MRPL37
Candida_glabrata	MRPL44
Candida_glabrata	MRPL50
Candida_glabrata	MRPL7
Candida_glabrata	MRPS16
Candida_glabrata	MSA1
Candida_glabrata	MSA2
Candida_glabrata	MSB2
Candida_glabrata	MSH1
Candida_glabrata	MSH5
Candida_glabrata	MSN2
Candida_glabrata	MSS18
Candida_glabrata	MST1
Candida_glabrata	MTF2
Candida_glabrata	MTG2
Candida_glabrata	MTQ1
Candida_glabrata	MTR3
Candida_glabrata	MUP1
Candida_glabrata	MZM1
Candida_glabrata	NAB2
Candida_glabrata	NAM2
Candida_glabrata	NBP35
Candida_glabrata	NCR1
Candida_glabrata	NEL1
Candida_glabrata	NGL1
Candida_glabrata	NIF3
Candida_glabrata	NIP1
Candida_glabrata	NKP1
Candida_glabrata	NMD3
Candida_glabrata	NOP2
Candida_glabrata	NOP53
Candida_glabrata	NOP6
Candida_glabrata	NOP7
Candida_glabrata	NPL4
Candida_glabrata	NSI1
Candida_glabrata	NTG1
Candida_glabrata	NTG2
Candida_glabrata	NTO1
Candida_glabrata	NUP145
Candida_glabrata	NUP157
Candida_glabrata	NUS1
Candida_glabrata	OMA1
Candida_glabrata	ORC2
Candida_glabrata	ORC3
Candida_glabrata	OSH2
Candida_glabrata	PAB1
Candida_glabrata	PDR15
Candida_glabrata	PET123
Candida_glabrata	PEX18
Candida_glabrata	PEX19
Candida_glabrata	PEX28
Candida_glabrata	PEX32
Candida_glabrata	PFA4
Candida_glabrata	PFK27
Candida_glabrata	PHO80
Candida_glabrata	PKH1
Candida_glabrata	PKH3
Candida_glabrata	PKP1
Candida_glabrata	PLB3
Candida_glabrata	PNP1
Candida_glabrata	POM152
Candida_glabrata	PPG1
Candida_glabrata	PPT2
Candida_glabrata	PRM15
Candida_glabrata	PRM4
Candida_glabrata	PRO1
Candida_glabrata	PRO3
Candida_glabrata	PRP16
Candida_glabrata	PRP18
Candida_glabrata	PRP4
Candida_glabrata	PRP8
Candida_glabrata	PRP9
Candida_glabrata	PRR2
Candida_glabrata	PSE1
Candida_glabrata	PSF2
Candida_glabrata	PSK1
Candida_glabrata	PSK2
Candida_glabrata	PUP1
Candida_glabrata	PXA1
Candida_glabrata	PZF1
Candida_glabrata	RAD24
Candida_glabrata	RAD3
Candida_glabrata	RAD59
Candida_glabrata	RCL1
Candida_glabrata	REC114
Candida_glabrata	REI1
Candida_glabrata	RET2
Candida_glabrata	RET3
Candida_glabrata	RFC4
Candida_glabrata	RGA2
Candida_glabrata	RGD1
Candida_glabrata	RHO1
Candida_glabrata	RHO4
Candida_glabrata	RIB4
Candida_glabrata	RIM9
Candida_glabrata	RMT2
Candida_glabrata	RNA14
Candida_glabrata	RNY1
Candida_glabrata	RPB11
Candida_glabrata	RPB7
Candida_glabrata	RPH1
Candida_glabrata	RPL23B
Candida_glabrata	RPL35A
Candida_glabrata	RPL40B
Candida_glabrata	RPL5
Candida_glabrata	RPN4
Candida_glabrata	RPO21
Candida_glabrata	RPO26
Candida_glabrata	RPP0
Candida_glabrata	RPP2B
Candida_glabrata	RPS12
Candida_glabrata	RPS19A
Candida_glabrata	RPS2
Candida_glabrata	RPS28A
Candida_glabrata	RPS29B
Candida_glabrata	RQC2
Candida_glabrata	RRG7
Candida_glabrata	RRI1
Candida_glabrata	RRP12
Candida_glabrata	RRP17
Candida_glabrata	RRP36
Candida_glabrata	RRP40
Candida_glabrata	RRP46
Candida_glabrata	RRP6
Candida_glabrata	RRP7
Candida_glabrata	RRT8
Candida_glabrata	RSC1
Candida_glabrata	RSM18
Candida_glabrata	RSM19
Candida_glabrata	RTG3
Candida_glabrata	SAS10
Candida_glabrata	SAS2
Candida_glabrata	SAY1
Candida_glabrata	SCM3
Candida_glabrata	SCY1
Candida_glabrata	SDA1
Candida_glabrata	SDC1
Candida_glabrata	SDH8
Candida_glabrata	SDS23
Candida_glabrata	SDS24
Candida_glabrata	SEC23
Candida_glabrata	SEC24
Candida_glabrata	SEC26
Candida_glabrata	SEC27
Candida_glabrata	SEC66
Candida_glabrata	SET1
Candida_glabrata	SEY1
Candida_glabrata	SHM1
Candida_glabrata	SHY1
Candida_glabrata	SIF2
Candida_glabrata	SIN3
Candida_glabrata	SIP1
Candida_glabrata	SIZ1
Candida_glabrata	SKG6
Candida_glabrata	SKI3
Candida_glabrata	SKI7
Candida_glabrata	SLM3
Candida_glabrata	SLS1
Candida_glabrata	SLY41
Candida_glabrata	SMC4
Candida_glabrata	SMD2
Candida_glabrata	SME1
Candida_glabrata	SMF1
Candida_glabrata	SMX3
Candida_glabrata	SMY2
Candida_glabrata	SNF12
Candida_glabrata	SNU66
Candida_glabrata	SOL3
Candida_glabrata	SOV1
Candida_glabrata	SPC105
Candida_glabrata	SPC110
Candida_glabrata	SPO16
Candida_glabrata	SPO19
Candida_glabrata	SPO21
Candida_glabrata	SPP41
Candida_glabrata	SRB5
Candida_glabrata	SRO7
Candida_glabrata	SRP54
Candida_glabrata	SRP68
Candida_glabrata	SSD1
Candida_glabrata	SSE2
Candida_glabrata	SSK2
Candida_glabrata	STE14
Candida_glabrata	STE3
Candida_glabrata	STE50
Candida_glabrata	STO1
Candida_glabrata	SUA7
Candida_glabrata	SUR2
Candida_glabrata	SWD1
Candida_glabrata	SWD3
Candida_glabrata	SWI6
Candida_glabrata	SWT1
Candida_glabrata	SYF1
Candida_glabrata	SYN8
Candida_glabrata	SYO1
Candida_glabrata	TAE1
Candida_glabrata	TAF14
Candida_glabrata	TAF3
Candida_glabrata	TAX4
Candida_glabrata	TAZ1
Candida_glabrata	TBF1
Candida_glabrata	TDA1
Candida_glabrata	TFB2
Candida_glabrata	TFB6
Candida_glabrata	TFC8
Candida_glabrata	TFG2
Candida_glabrata	TGL3
Candida_glabrata	TGS1
Candida_glabrata	THP2
Candida_glabrata	TIF3
Candida_glabrata	TIM22
Candida_glabrata	TLG1
Candida_glabrata	TMA22
Candida_glabrata	TNA1
Candida_glabrata	TOP1
Candida_glabrata	TOS4
Candida_glabrata	TPD3
Candida_glabrata	TPH3
Candida_glabrata	TRP4
Candida_glabrata	TRR1
Candida_glabrata	TRS120
Candida_glabrata	TSC10
Candida_glabrata	TSC13
Candida_glabrata	TSC3
Candida_glabrata	TSR1
Candida_glabrata	TVP18
Candida_glabrata	TVP38
Candida_glabrata	UBC9
Candida_glabrata	UMP1
Candida_glabrata	URH1
Candida_glabrata	USO1
Candida_glabrata	UTP23
Candida_glabrata	VAS1
Candida_glabrata	VPS74
Candida_glabrata	VRP1
Candida_glabrata	XDJ1
Candida_glabrata	XRS2
Candida_glabrata	YBP1
Candida_glabrata	YBR225W
Candida_glabrata	YBR259W
Candida_glabrata	YDJ1
Candida_glabrata	YDL057W
Candida_glabrata	YDL144C
Candida_glabrata	YDL218W
Candida_glabrata	YDR381C-A
Candida_glabrata	YDR415C
Candida_glabrata	YEH1
Candida_glabrata	YEH2
Candida_glabrata	YGL081W
Candida_glabrata	YGL082W
Candida_glabrata	YGL108C
Candida_glabrata	YGL242C
Candida_glabrata	YGR054W
Candida_glabrata	YGR237C
Candida_glabrata	YHK8
Candida_glabrata	YIL002W-A
Candida_glabrata	YIL046W-A
Candida_glabrata	YJR011C
Candida_glabrata	YJR012C
Candida_glabrata	YJR015W
Candida_glabrata	YJR098C
Candida_glabrata	YKL050C
Candida_glabrata	YKR078W
Candida_glabrata	YLH47
Candida_glabrata	YMC2
Candida_glabrata	YML079W
Candida_glabrata	YMR130W
Candida_glabrata	YMR279C
Candida_glabrata	YMR310C
Candida_glabrata	YNR021W
Candida_glabrata	YPL150W
Candida_glabrata	YPL245W
Candida_glabrata	YPQ2
Candida_glabrata	YPR084W
Candida_glabrata	YPT10
Candida_glabrata	YRA1
Candida_glabrata	YRM1
Candida_glabrata	YSP3
Candida_glabrata	YSR3
Candida_glabrata	ZRT2
Candida_glabrata	ZRT3
Eremothecium_cymbalariae	AIM20
Eremothecium_cymbalariae	AIM44
Eremothecium_cymbalariae	ALG5
Eremothecium_cymbalariae	APJ1
Eremothecium_cymbalariae	APN2
Eremothecium_cymbalariae	ARC18
Eremothecium_cymbalariae	ARG1
Eremothecium_cymbalariae	ARG4
Eremothecium_cymbalariae	ATG11
Eremothecium_cymbalariae	ATG13
Eremothecium_cymbalariae	ATG22
Eremothecium_cymbalariae	ATG23
Eremothecium_cymbalariae	ATG32
Eremothecium_cymbalariae	ATP16
Eremothecium_cymbalariae	BET2
Eremothecium_cymbalariae	BIK1
Eremothecium_cymbalariae	BOL2
Eremothecium_cymbalariae	BRF1
Eremothecium_cymbalariae	BUD3
Eremothecium_cymbalariae	CDC60
Eremothecium_cymbalariae	CET1
Eremothecium_cymbalariae	CLC1
Eremothecium_cymbalariae	CLG1
Eremothecium_cymbalariae	CMC1
Eremothecium_cymbalariae	CNL1
Eremothecium_cymbalariae	COA1
Eremothecium_cymbalariae	COG1
Eremothecium_cymbalariae	COG4
Eremothecium_cymbalariae	COQ1
Eremothecium_cymbalariae	CPD1
Eremothecium_cymbalariae	CRN1
Eremothecium_cymbalariae	CSM2
Eremothecium_cymbalariae	DCC1
Eremothecium_cymbalariae	DGK1
Eremothecium_cymbalariae	DGR1
Eremothecium_cymbalariae	DPB2
Eremothecium_cymbalariae	DPM1
Eremothecium_cymbalariae	EFM4
Eremothecium_cymbalariae	ELO2
Eremothecium_cymbalariae	EMC1
Eremothecium_cymbalariae	ENV7
Eremothecium_cymbalariae	EOS1
Eremothecium_cymbalariae	FAS2
Eremothecium_cymbalariae	FHL1
Eremothecium_cymbalariae	FMC1
Eremothecium_cymbalariae	FPR3
Eremothecium_cymbalariae	GAL4
Eremothecium_cymbalariae	GAS3
Eremothecium_cymbalariae	GCD10
Eremothecium_cymbalariae	GDB1
Eremothecium_cymbalariae	GFD2
Eremothecium_cymbalariae	GLY1
Eremothecium_cymbalariae	GPD2
Eremothecium_cymbalariae	GPI18
Eremothecium_cymbalariae	GRE3
Eremothecium_cymbalariae	GRX1
Eremothecium_cymbalariae	GUT2
Eremothecium_cymbalariae	HFM1
Eremothecium_cymbalariae	HIS4
Eremothecium_cymbalariae	HMG1
Eremothecium_cymbalariae	HRP1
Eremothecium_cymbalariae	IES6
Eremothecium_cymbalariae	IGO1
Eremothecium_cymbalariae	ILS1
Eremothecium_cymbalariae	IMD3
Eremothecium_cymbalariae	IMP4
Eremothecium_cymbalariae	ISU2
Eremothecium_cymbalariae	KIP1
Eremothecium_cymbalariae	KIP2
Eremothecium_cymbalariae	KIP3
Eremothecium_cymbalariae	LAT1
Eremothecium_cymbalariae	LSB5
Eremothecium_cymbalariae	LSM8
Eremothecium_cymbalariae	LYS5
Eremothecium_cymbalariae	MAG2
Eremothecium_cymbalariae	MAP2
Eremothecium_cymbalariae	MDH2
Eremothecium_cymbalariae	MDM34
Eremothecium_cymbalariae	MED2
Eremothecium_cymbalariae	MKS1
Eremothecium_cymbalariae	MLC2
Eremothecium_cymbalariae	MLF3
Eremothecium_cymbalariae	MMS1
Eremothecium_cymbalariae	MON2
Eremothecium_cymbalariae	MRP1
Eremothecium_cymbalariae	MRPL31
Eremothecium_cymbalariae	MSK1
Eremothecium_cymbalariae	MTC1
Eremothecium_cymbalariae	MTG2
Eremothecium_cymbalariae	MXR2
Eremothecium_cymbalariae	MZM1
Eremothecium_cymbalariae	NIF3
Eremothecium_cymbalariae	NIS1
Eremothecium_cymbalariae	NOP53
Eremothecium_cymbalariae	NOP56
Eremothecium_cymbalariae	NOP7
Eremothecium_cymbalariae	NSA2
Eremothecium_cymbalariae	NSL1
Eremothecium_cymbalariae	NTH2
Eremothecium_cymbalariae	NUM1
Eremothecium_cymbalariae	ORC1
Eremothecium_cymbalariae	PAN5
Eremothecium_cymbalariae	PBS2
Eremothecium_cymbalariae	PEP1
Eremothecium_cymbalariae	PET111
Eremothecium_cymbalariae	PET20
Eremothecium_cymbalariae	PEX11
Eremothecium_cymbalariae	PEX14
Eremothecium_cymbalariae	PKP2
Eremothecium_cymbalariae	POP8
Eremothecium_cymbalariae	PRM3
Eremothecium_cymbalariae	PRM4
Eremothecium_cymbalariae	PRP24
Eremothecium_cymbalariae	PRX1
Eremothecium_cymbalariae	PSF3
Eremothecium_cymbalariae	PXA1
Eremothecium_cymbalariae	PZF1
Eremothecium_cymbalariae	RAD18
Eremothecium_cymbalariae	RAD34
Eremothecium_cymbalariae	RAD6
Eremothecium_cymbalariae	RBK1
Eremothecium_cymbalariae	RER2
Eremothecium_cymbalariae	RFC4
Eremothecium_cymbalariae	RFT1
Eremothecium_cymbalariae	RNH201
Eremothecium_cymbalariae	ROM2
Eremothecium_cymbalariae	ROY1
Eremothecium_cymbalariae	RPC25
Eremothecium_cymbalariae	RPL32
Eremothecium_cymbalariae	RPL37A
Eremothecium_cymbalariae	RPL6A
Eremothecium_cymbalariae	RPO26
Eremothecium_cymbalariae	RPS16B
Eremothecium_cymbalariae	RPS19A
Eremothecium_cymbalariae	RPS1B
Eremothecium_cymbalariae	RPT1
Eremothecium_cymbalariae	RRP36
Eremothecium_cymbalariae	RRP4
Eremothecium_cymbalariae	RRP43
Eremothecium_cymbalariae	RRP7
Eremothecium_cymbalariae	RVB2
Eremothecium_cymbalariae	SBE22
Eremothecium_cymbalariae	SCS22
Eremothecium_cymbalariae	SDA1
Eremothecium_cymbalariae	SDC1
Eremothecium_cymbalariae	SEF1
Eremothecium_cymbalariae	SEN1
Eremothecium_cymbalariae	SEY1
Eremothecium_cymbalariae	SFH1
Eremothecium_cymbalariae	SKG3
Eremothecium_cymbalariae	SKP2
Eremothecium_cymbalariae	SKT5
Eremothecium_cymbalariae	SKY1
