species	Gene_focal
Ashbya_aceri	BDF1
Ashbya_aceri	BEM2
Ashbya_aceri	BEM4
Ashbya_aceri	BET1
Ashbya_aceri	BET2
Ashbya_aceri	BET3
Ashbya_aceri	BET4
Ashbya_aceri	BET5
Ashbya_aceri	BIK1
Ashbya_aceri	BIT61
Ashbya_aceri	BLM10
Ashbya_aceri	BLS1
Ashbya_aceri	BMS1
Ashbya_aceri	BMT2
Ashbya_aceri	BNA3
Ashbya_aceri	BNA4
Ashbya_aceri	BNA7
Ashbya_aceri	BNI1
Ashbya_aceri	BNI4
Ashbya_aceri	BNI5
Ashbya_aceri	BNR1
Ashbya_aceri	BNS1
Ashbya_aceri	BOI1
Ashbya_aceri	BOL3
Ashbya_aceri	BPL1
Ashbya_aceri	BRE4
Ashbya_aceri	BRF1
Ashbya_aceri	BRL1
Ashbya_aceri	BRN1
Ashbya_aceri	BRO1
Ashbya_aceri	BRR2
Ashbya_aceri	BRR6
Ashbya_aceri	BRX1
Ashbya_aceri	BSC6
Ashbya_aceri	BSD2
Ashbya_aceri	BST1
Ashbya_aceri	BTT1
Ashbya_aceri	BUD13
Ashbya_aceri	BUD20
Ashbya_aceri	BUD23
Ashbya_aceri	BUD27
Ashbya_aceri	BUD3
Ashbya_aceri	BUD4
Ashbya_aceri	BUD6
Ashbya_aceri	BUD9
Ashbya_aceri	BUL2
Ashbya_aceri	CAB1
Ashbya_aceri	CAB5
Ashbya_aceri	CAP1
Ashbya_aceri	CAP2
Ashbya_aceri	CAR2
Ashbya_aceri	CBF2
Ashbya_aceri	CBP3
Ashbya_aceri	CBS2
Ashbya_aceri	CCA1
Ashbya_aceri	CCL1
Ashbya_aceri	CCT3
Ashbya_aceri	CCT5
Ashbya_aceri	CDA2
Ashbya_aceri	CDC21
Ashbya_aceri	CDC23
Ashbya_aceri	CDC37
Ashbya_aceri	CDC39
Ashbya_aceri	CDC4
Ashbya_aceri	CDC43
Ashbya_aceri	CDC45
Ashbya_aceri	CDC55
Ashbya_aceri	CDC7
Ashbya_aceri	CDC73
Ashbya_aceri	CDD1
Ashbya_aceri	CEF1
Ashbya_aceri	CEG1
Ashbya_aceri	CEM1
Ashbya_aceri	CET1
Ashbya_aceri	CFT1
Ashbya_aceri	CFT2
Ashbya_aceri	CHC1
Ashbya_aceri	CHK1
Ashbya_aceri	CHM7
Ashbya_aceri	CHS1
Ashbya_aceri	CHS6
Ashbya_aceri	CIN4
Ashbya_aceri	CIN8
Ashbya_aceri	CIR1
Ashbya_aceri	CIS1
Ashbya_aceri	CIT3
Ashbya_aceri	CKA1
Ashbya_aceri	CKA2
Ashbya_aceri	CKS1
Ashbya_aceri	CLA4
Ashbya_aceri	CLC1
Ashbya_aceri	CLP1
Ashbya_aceri	CMC1
Ashbya_aceri	CMR2
Ashbya_aceri	CNL1
Ashbya_aceri	CNM67
Ashbya_aceri	COG1
Ashbya_aceri	COG4
Ashbya_aceri	COG7
Ashbya_aceri	COQ1
Ashbya_aceri	COQ11
Ashbya_aceri	COQ4
Ashbya_aceri	COX11
Ashbya_aceri	COX18
Ashbya_aceri	COX5A
Ashbya_aceri	COX7
Ashbya_aceri	CPD1
Ashbya_aceri	CPR7
Ashbya_aceri	CPR8
Ashbya_aceri	CRD1
Ashbya_aceri	CSC1
Ashbya_aceri	CSF1
Ashbya_aceri	CSI1
Ashbya_aceri	CSL4
Ashbya_aceri	CSM3
Ashbya_aceri	CSN9
Ashbya_aceri	CST26
Ashbya_aceri	CST9
Ashbya_aceri	CTF3
Ashbya_aceri	CTH1
Ashbya_aceri	CTI6
Ashbya_aceri	CTK1
Ashbya_aceri	CTL1
Ashbya_aceri	CTR86
Ashbya_aceri	CTR9
Ashbya_aceri	CUE1
Ashbya_aceri	CUL3
Ashbya_aceri	CWC22
Ashbya_aceri	CWC27
Ashbya_aceri	CYC8
Ashbya_aceri	CYT1
Ashbya_aceri	DAL82
Ashbya_aceri	DAM1
Ashbya_aceri	DAT1
Ashbya_aceri	DBF20
Ashbya_aceri	DBP10
Ashbya_aceri	DBP2
Ashbya_aceri	DBP6
Ashbya_aceri	DBP7
Ashbya_aceri	DBP8
Ashbya_aceri	DBR1
Ashbya_aceri	DCC1
Ashbya_aceri	DCN1
Ashbya_aceri	DCP2
Ashbya_aceri	DCS1
Ashbya_aceri	DDC1
Ashbya_aceri	DDL1
Ashbya_aceri	DED81
Ashbya_aceri	DEF1
Ashbya_aceri	DFG10
Ashbya_aceri	DGR2
Ashbya_aceri	DIA2
Ashbya_aceri	DIF1
Ashbya_aceri	DIG1
Ashbya_aceri	DIT1
Ashbya_aceri	DIT2
Ashbya_aceri	DJP1
Ashbya_aceri	DNF1
Ashbya_aceri	DNF3
Ashbya_aceri	DOC1
Ashbya_aceri	DOG1
Ashbya_aceri	DOG2
Ashbya_aceri	DOS2
Ashbya_aceri	DPB11
Ashbya_aceri	DPB2
Ashbya_aceri	DPB3
Ashbya_aceri	DPH5
Ashbya_aceri	DPL1
Ashbya_aceri	DPP1
Ashbya_aceri	DSE1
Ashbya_aceri	DSL1
Ashbya_aceri	DSS4
Ashbya_aceri	DUO1
Ashbya_aceri	DUS3
Ashbya_aceri	DYN1
Ashbya_aceri	DYN2
Ashbya_aceri	EAF1
Ashbya_aceri	EAF7
Ashbya_aceri	EBS1
Ashbya_aceri	ECI1
Ashbya_aceri	ECM16
Ashbya_aceri	ECM27
Ashbya_aceri	ECM3
Ashbya_aceri	ECM30
Ashbya_aceri	ECT1
Ashbya_aceri	EEB1
Ashbya_aceri	EFG1
Ashbya_aceri	EFM4
Ashbya_aceri	EFM6
Ashbya_aceri	EFT2
Ashbya_aceri	EKI1
Ashbya_aceri	ELA1
Ashbya_aceri	ELC1
Ashbya_aceri	ELG1
Ashbya_aceri	ELO2
Ashbya_aceri	ELO3
Ashbya_aceri	ELP3
Ashbya_aceri	ELP4
Ashbya_aceri	EMC1
Ashbya_aceri	EMP47
Ashbya_aceri	ENT1
Ashbya_aceri	ENV7
Ashbya_aceri	EPL1
Ashbya_aceri	EPS1
Ashbya_aceri	ERD1
Ashbya_aceri	ERD2
Ashbya_aceri	ERG26
Ashbya_aceri	ERG29
Ashbya_aceri	ERG5
Ashbya_aceri	ERI1
Ashbya_aceri	ERJ5
Ashbya_aceri	ERP5
Ashbya_aceri	ERV29
Ashbya_aceri	ESC1
Ashbya_aceri	EST1
Ashbya_aceri	EST2
Ashbya_aceri	EXO70
Ashbya_aceri	EXO84
Ashbya_aceri	FAD1
Ashbya_aceri	FAL1
Ashbya_aceri	FAP1
Ashbya_aceri	FAP7
Ashbya_aceri	FAR1
Ashbya_aceri	FAR11
Ashbya_aceri	FAS1
Ashbya_aceri	FAS2
Ashbya_aceri	FAT1
Ashbya_aceri	FAT3
Ashbya_aceri	FCP1
Ashbya_aceri	FCY22
Ashbya_aceri	FES1
Ashbya_aceri	FHL1
Ashbya_aceri	FHN1
Ashbya_aceri	FIG1
Ashbya_aceri	FIS1
Ashbya_aceri	FKS3
Ashbya_aceri	FLR1
Ashbya_aceri	FMC1
Ashbya_aceri	FMN1
Ashbya_aceri	FMP41
Ashbya_aceri	FMP42
Ashbya_aceri	FMP52
Ashbya_aceri	FOL3
Ashbya_aceri	FPR1
Ashbya_aceri	FRE1
Ashbya_aceri	FRT1
Ashbya_aceri	FRT2
Ashbya_aceri	FTH1
Ashbya_aceri	FUI1
Ashbya_aceri	FUN26
Ashbya_aceri	FUS3
Ashbya_aceri	FYV10
Ashbya_aceri	FYV7
Ashbya_aceri	GAA1
Ashbya_aceri	GAS3
Ashbya_aceri	GAT2
Ashbya_aceri	GBP2
Ashbya_aceri	GCD10
Ashbya_aceri	GCD7
Ashbya_aceri	GCR1
Ashbya_aceri	GCR2
Ashbya_aceri	GCV2
Ashbya_aceri	GDA1
Ashbya_aceri	GDB1
Ashbya_aceri	GDH2
Ashbya_aceri	GEP7
Ashbya_aceri	GET4
Ashbya_aceri	GFA1
Ashbya_aceri	GFD2
Ashbya_aceri	GGA1
Ashbya_aceri	GIC1
Ashbya_aceri	GID7
Ashbya_aceri	GID8
Ashbya_aceri	GIP3
Ashbya_aceri	GIR2
Ashbya_aceri	GLN1
Ashbya_aceri	GLN3
Ashbya_aceri	GLN4
Ashbya_aceri	GLY1
Ashbya_aceri	GND1
Ashbya_aceri	GON7
Ashbya_aceri	GPB1
Ashbya_aceri	GPC1
Ashbya_aceri	GPG1
Ashbya_aceri	GPI1
Ashbya_aceri	GPI10
Ashbya_aceri	GPI11
Ashbya_aceri	GPI12
Ashbya_aceri	GPI18
Ashbya_aceri	GPI19
Ashbya_aceri	GPI2
Ashbya_aceri	GPI8
Ashbya_aceri	GPM3
Ashbya_aceri	GPP2
Ashbya_aceri	GPX2
Ashbya_aceri	GRE3
Ashbya_aceri	GRH1
Ashbya_aceri	GRS1
Ashbya_aceri	GRX1
Ashbya_aceri	GRX4
Ashbya_aceri	GSP1
Ashbya_aceri	GSY1
Ashbya_aceri	GTF1
Ashbya_aceri	GUF1
Ashbya_aceri	GUP1
Ashbya_aceri	GUS1
Ashbya_aceri	GUT1
Ashbya_aceri	GUT2
Ashbya_aceri	GWT1
Ashbya_aceri	HAL1
Ashbya_aceri	HAP3
Ashbya_aceri	HAP5
Ashbya_aceri	HAT1
Ashbya_aceri	HBT1
Ashbya_aceri	HCH1
Ashbya_aceri	HCM1
Ashbya_aceri	HCS1
Ashbya_aceri	HDA1
Ashbya_aceri	HDA3
Ashbya_aceri	HED1
Ashbya_aceri	HEM13
Ashbya_aceri	HER1
Ashbya_aceri	HES1
Ashbya_aceri	HFD1
Ashbya_aceri	HFI1
Ashbya_aceri	HHT1
Ashbya_aceri	HIR2
Ashbya_aceri	HIR3
Ashbya_aceri	HIS4
Ashbya_aceri	HIS6
Ashbya_aceri	HIS7
Ashbya_aceri	HMG1
Ashbya_aceri	HMO1
Ashbya_aceri	HNT3
Ashbya_aceri	HOC1
Ashbya_aceri	HOM6
Ashbya_aceri	HRP1
Ashbya_aceri	HRQ1
Ashbya_aceri	HRT3
Ashbya_aceri	HSF1
Ashbya_aceri	HSK3
Ashbya_aceri	HST1
Ashbya_aceri	HUA2
Ashbya_aceri	HUB1
Ashbya_aceri	HUF
Ashbya_aceri	HXT14
Ashbya_aceri	IBA57
Ashbya_aceri	IBD2
Ashbya_aceri	ICY1
Ashbya_aceri	IDS2
Ashbya_aceri	IES4
Ashbya_aceri	IES5
Ashbya_aceri	IES6
Ashbya_aceri	IFA38
Ashbya_aceri	IFM1
Ashbya_aceri	IGO1
Ashbya_aceri	IGO2
Ashbya_aceri	IKI1
Ashbya_aceri	IKS1
Ashbya_aceri	ILV2
Ashbya_aceri	IME2
Ashbya_aceri	IMG1
Ashbya_aceri	IMH1
Ashbya_aceri	IML1
Ashbya_aceri	IML2
Ashbya_aceri	IMP2
Ashbya_aceri	IMP2'
Ashbya_aceri	IMP3
Ashbya_aceri	IMP4
Ashbya_aceri	INA17
Ashbya_aceri	INO2
Ashbya_aceri	INP1
Ashbya_aceri	INP52
Ashbya_aceri	INP54
Ashbya_aceri	IPA1
Ashbya_aceri	IPI1
Ashbya_aceri	IPI3
Ashbya_aceri	IPL1
Ashbya_aceri	IRC19
Ashbya_aceri	IRC21
Ashbya_aceri	IRC23
Ashbya_aceri	IRC25
Ashbya_aceri	IRR1
Ashbya_aceri	ISR1
Ashbya_aceri	IST3
Ashbya_aceri	ISU2
Ashbya_aceri	ISW1
Ashbya_aceri	ITR1
Ashbya_aceri	IWR1
Ashbya_aceri	IZH1
Ashbya_aceri	IZH2
Ashbya_aceri	JAC1
Ashbya_aceri	JID1
Ashbya_aceri	JIP4
Ashbya_aceri	JJJ1
Ashbya_aceri	JLP2
Ashbya_aceri	KAP114
Ashbya_aceri	KAR1
Ashbya_aceri	KAR3
Ashbya_aceri	KAR9
Ashbya_aceri	KEG1
Ashbya_aceri	KES1
Ashbya_aceri	KGD1
Ashbya_aceri	KIN28
Ashbya_aceri	KIN3
Ashbya_aceri	KIP2
Ashbya_aceri	KIP3
Ashbya_aceri	KKQ8
Ashbya_aceri	KNH1
Ashbya_aceri	KRE1
Ashbya_aceri	KRE5
Ashbya_aceri	KRE9
Ashbya_aceri	LAG1
Ashbya_aceri	LAM6
Ashbya_aceri	LAP3
Ashbya_aceri	LAS1
Ashbya_aceri	LAT1
Ashbya_aceri	LCL2
Ashbya_aceri	LCL3
Ashbya_aceri	LCP5
Ashbya_aceri	LEU4
Ashbya_aceri	LEU9
Ashbya_aceri	LHP1
Ashbya_aceri	LHS1
Ashbya_aceri	LIA1
Ashbya_aceri	LIF1
Ashbya_aceri	LNP1
Ashbya_aceri	LRE1
Ashbya_aceri	LSB1
Ashbya_aceri	LSB5
Ashbya_aceri	LSB6
Ashbya_aceri	LSC2
Ashbya_aceri	LSM3
Ashbya_aceri	LSM4
Ashbya_aceri	LSP1
Ashbya_aceri	LTO1
Ashbya_aceri	LTP1
Ashbya_aceri	LTV1
Ashbya_aceri	LYS21
Ashbya_aceri	LYS4
Ashbya_aceri	LYS5
Ashbya_aceri	MAC1
Ashbya_aceri	MAD3
Ashbya_aceri	MAF1
Ashbya_aceri	MAG1
Ashbya_aceri	MAK11
Ashbya_aceri	MAK3
Ashbya_aceri	MAK5
Ashbya_aceri	MAM3
Ashbya_aceri	MAS2
Ashbya_aceri	MAY24
Ashbya_aceri	MBP1
Ashbya_aceri	MCD1
Ashbya_aceri	MCH5
Ashbya_aceri	MCK1
Ashbya_aceri	MCM10
Ashbya_aceri	MCM21
Ashbya_aceri	MCM22
Ashbya_aceri	MCM4
Ashbya_aceri	MCP2
Ashbya_aceri	MCR1
Ashbya_aceri	MCY1
Ashbya_aceri	MDE1
Ashbya_aceri	MDL1
Ashbya_aceri	MDL2
Ashbya_aceri	MDM10
Ashbya_aceri	MDM12
Ashbya_aceri	MDM32
Ashbya_aceri	MDM35
Ashbya_aceri	MDR1
Ashbya_aceri	MED11
Ashbya_aceri	MED2
Ashbya_aceri	MED4
Ashbya_aceri	MED6
Ashbya_aceri	MED7
Ashbya_aceri	MEF1
Ashbya_aceri	MEH1
Ashbya_aceri	MEO1
Ashbya_aceri	MET1
Ashbya_aceri	MET12
Ashbya_aceri	MET18
Ashbya_aceri	MET8
Ashbya_aceri	MFB1
Ashbya_aceri	MFT1
Ashbya_aceri	MGA1
Ashbya_aceri	MGE1
Ashbya_aceri	MGL2
Ashbya_aceri	MGR1
Ashbya_aceri	MGR2
Ashbya_aceri	MHF1
Ashbya_aceri	MHR1
Ashbya_aceri	MID1
Ashbya_aceri	MIH1
Ashbya_aceri	MKC7
Ashbya_aceri	MKK2
Ashbya_aceri	MKS1
Ashbya_aceri	MLC1
Ashbya_aceri	MLH1
Ashbya_aceri	MLS1
Ashbya_aceri	MMS1
Ashbya_aceri	MMS21
Ashbya_aceri	MMS4
Ashbya_aceri	MMT1
Ashbya_aceri	MND1
Ashbya_aceri	MNN1
Ashbya_aceri	MNN11
Ashbya_aceri	MNN5
Ashbya_aceri	MOB1
Ashbya_aceri	MON2
Ashbya_aceri	MOT2
Ashbya_aceri	MPC3
Ashbya_aceri	MPE1
Ashbya_aceri	MPH1
Ashbya_aceri	MRF1
Ashbya_aceri	MRP10
Ashbya_aceri	MRP13
Ashbya_aceri	MRP21
Ashbya_aceri	MRP49
Ashbya_aceri	MRPL1
Ashbya_aceri	MRPL17
Ashbya_aceri	MRPL22
Ashbya_aceri	MRPL25
Ashbya_aceri	MRPL31
Ashbya_aceri	MRPL36
Ashbya_aceri	MRPL38
Ashbya_aceri	MRPL49
Ashbya_aceri	MRPL50
Ashbya_aceri	MRPL7
Ashbya_aceri	MRPS12
Ashbya_aceri	MRPS16
Ashbya_aceri	MRS4
Ashbya_aceri	MRS6
Ashbya_aceri	MRX11
Ashbya_aceri	MRX5
Ashbya_aceri	MRX6
Ashbya_aceri	MRX8
Ashbya_aceri	MSA1
Ashbya_aceri	MSB3
Ashbya_aceri	MSC2
Ashbya_aceri	MSC7
Ashbya_aceri	MSE1
Ashbya_aceri	MSL5
Ashbya_aceri	MSS18
Ashbya_aceri	MSY1
Ashbya_aceri	MTC1
Ashbya_aceri	MTC5
Ashbya_aceri	MTD1
Ashbya_aceri	MTF1
Ashbya_aceri	MTQ1
Ashbya_aceri	MTR10
Ashbya_aceri	MTR3
Ashbya_aceri	MUK1
Ashbya_aceri	MUM3
Ashbya_aceri	MXR2
Ashbya_aceri	MYO3
Ashbya_aceri	MZM1
Ashbya_aceri	NAB3
Ashbya_aceri	NAM2
Ashbya_aceri	NAM9
Ashbya_aceri	NAR1
Ashbya_aceri	NAS6
Ashbya_aceri	NAT5
Ashbya_aceri	NBL1
Ashbya_aceri	NBP2
Ashbya_aceri	NCA2
Ashbya_aceri	NCL1
Ashbya_aceri	NCR1
Ashbya_aceri	NCW2
Ashbya_aceri	NDC80
Ashbya_aceri	NDD1
Ashbya_aceri	NFS1
Ashbya_aceri	NGR1
Ashbya_aceri	NHP10
Ashbya_aceri	NIP100
Ashbya_aceri	NIP7
Ashbya_aceri	NIT3
Ashbya_aceri	NMD2
Ashbya_aceri	NMD3
Ashbya_aceri	NNR1
Ashbya_aceri	NNR2
Ashbya_aceri	NOB1
Ashbya_aceri	NOC2
Ashbya_aceri	NOP1
Ashbya_aceri	NOP13
Ashbya_aceri	NOP14
Ashbya_aceri	NOP2
Ashbya_aceri	NOP4
Ashbya_aceri	NOP53
Ashbya_aceri	NOP58
Ashbya_aceri	NOP7
Ashbya_aceri	NOP8
Ashbya_aceri	NPC2
Ashbya_aceri	NPL4
Ashbya_aceri	NPP2
Ashbya_aceri	NRD1
Ashbya_aceri	NRM1
Ashbya_aceri	NRP1
Ashbya_aceri	NSE1
Ashbya_aceri	NSG1
Ashbya_aceri	NSI1
Ashbya_aceri	NSL1
Ashbya_aceri	NST1
Ashbya_aceri	NTG2
Ashbya_aceri	NUD1
Ashbya_aceri	NUG1
Ashbya_aceri	NUP133
Ashbya_aceri	NUP145
Ashbya_aceri	NUP159
Ashbya_aceri	NUP84
Ashbya_aceri	NUP85
Ashbya_aceri	NUR1
Ashbya_aceri	NUS1
Ashbya_aceri	NUT1
Ashbya_aceri	NUT2
Ashbya_aceri	NVJ1
Ashbya_aceri	NVJ3
Ashbya_aceri	OAR1
Ashbya_aceri	OCT1
Ashbya_aceri	OKP1
Ashbya_aceri	OMA1
Ashbya_aceri	OPI10
Ashbya_aceri	ORC1
Ashbya_aceri	ORC4
Ashbya_aceri	ORC5
Ashbya_aceri	OST6
Ashbya_aceri	OXA1
Ashbya_aceri	PAB1
Ashbya_aceri	PAH1
Ashbya_aceri	PAL1
Ashbya_aceri	PAM1
Ashbya_aceri	PAM18
Ashbya_aceri	PAN5
Ashbya_aceri	PAN6
Ashbya_aceri	PBN1
Ashbya_aceri	PBP4
Ashbya_aceri	PBR1
Ashbya_aceri	PBS2
Ashbya_aceri	PCC1
Ashbya_aceri	PCL2
Ashbya_aceri	PCL6
Ashbya_aceri	PCP1
Ashbya_aceri	PDC2
Ashbya_aceri	PDR16
Ashbya_aceri	PEP4
Ashbya_aceri	PET111
Ashbya_aceri	PET117
Ashbya_aceri	PET122
Ashbya_aceri	PET123
Ashbya_aceri	PET191
Ashbya_aceri	PET309
Ashbya_aceri	PET9
Ashbya_aceri	PEX10
Ashbya_aceri	PEX11
Ashbya_aceri	PEX13
Ashbya_aceri	PEX14
Ashbya_aceri	PEX15
Ashbya_aceri	PEX17
Ashbya_aceri	PEX3
Ashbya_aceri	PEX30
Ashbya_aceri	PEX4
Ashbya_aceri	PEX5
Ashbya_aceri	PEX6
Ashbya_aceri	PEX8
Ashbya_aceri	PFA4
Ashbya_aceri	PFD1
Ashbya_aceri	PFK27
Ashbya_aceri	PGA1
Ashbya_aceri	PGA2
Ashbya_aceri	PHB1
Ashbya_aceri	PHB2
Ashbya_aceri	PHM6
Ashbya_aceri	PHM8
Ashbya_aceri	PHO85
Ashbya_aceri	PHS1
Ashbya_aceri	PIF1
Ashbya_aceri	PIG2
Ashbya_aceri	PIK1
Ashbya_aceri	PKC1
Ashbya_aceri	PKP2
Ashbya_aceri	PLB3
Ashbya_aceri	PLC1
Ashbya_aceri	PMI40
Ashbya_aceri	PMS1
Ashbya_aceri	PMT2
Ashbya_aceri	PMT4
Ashbya_aceri	PMT5
Ashbya_aceri	PMT6
Ashbya_aceri	PNG1
Ashbya_aceri	PNO1
Ashbya_aceri	POF1
Ashbya_aceri	POL12
Ashbya_aceri	POL2
Ashbya_aceri	POL4
Ashbya_aceri	POM34
Ashbya_aceri	POP2
Ashbya_aceri	POP3
Ashbya_aceri	POR2
Ashbya_aceri	POT1
Ashbya_aceri	PPA2
Ashbya_aceri	PPG1
Ashbya_aceri	PPT2
Ashbya_aceri	PRE10
Ashbya_aceri	PRE2
Ashbya_aceri	PRE9
Ashbya_aceri	PRM2
Ashbya_aceri	PRM3
Ashbya_aceri	PRM4
Ashbya_aceri	PRM5
Ashbya_aceri	PRP18
Ashbya_aceri	PRP22
Ashbya_aceri	PRP24
Ashbya_aceri	PRP38
Ashbya_aceri	PRP4
Ashbya_aceri	PRP42
Ashbya_aceri	PRP45
Ashbya_aceri	PRP5
Ashbya_aceri	PRR1
Ashbya_aceri	PRS2
Ashbya_aceri	PRS4
Ashbya_aceri	PRS5
Ashbya_aceri	PRY1
Ashbya_aceri	PSD1
Ashbya_aceri	PSF3
Ashbya_aceri	PSP2
Ashbya_aceri	PSR2
Ashbya_aceri	PSY2
Ashbya_aceri	PSY4
Ashbya_aceri	PTC1
Ashbya_aceri	PTC2
Ashbya_aceri	PTC3
Ashbya_aceri	PTC4
Ashbya_aceri	PTC5
Ashbya_aceri	PTH2
Ashbya_aceri	PTH4
Ashbya_aceri	PTP1
Ashbya_aceri	PUF6
Ashbya_aceri	PUP2
Ashbya_aceri	PUS4
Ashbya_aceri	PUS7
Ashbya_aceri	PUT3
Ashbya_aceri	PWP2
Ashbya_aceri	PXA1
Ashbya_aceri	PXL1
Ashbya_aceri	PXP2
Ashbya_aceri	QCR7
Ashbya_aceri	QCR9
Ashbya_aceri	QNS1
Ashbya_aceri	QRI5
Ashbya_aceri	RAD16
Ashbya_aceri	RAD17
Ashbya_aceri	RAD18
Ashbya_aceri	RAD23
Ashbya_aceri	RAD24
Ashbya_aceri	RAD27
Ashbya_aceri	RAD3
Ashbya_aceri	RAD33
Ashbya_aceri	RAD34
Ashbya_aceri	RAD52
Ashbya_aceri	RAD54
Ashbya_aceri	RAD6
Ashbya_aceri	RAD9
Ashbya_aceri	RAI1
Ashbya_aceri	RAM1
Ashbya_aceri	RAP1
Ashbya_aceri	RAS1
Ashbya_aceri	RAV1
Ashbya_aceri	RAV2
Ashbya_aceri	RBG1
Ashbya_aceri	RBH1
Ashbya_aceri	RBK1
Ashbya_aceri	RBS1
Ashbya_aceri	RCH1
Ashbya_aceri	RCK2
Ashbya_aceri	RCM1
Ashbya_aceri	RCO1
Ashbya_aceri	RCR1
Ashbya_aceri	RDS2
Ashbya_aceri	RDS3
Ashbya_aceri	RDT1
Ashbya_aceri	REC107
Ashbya_aceri	REC114
Ashbya_aceri	REI1
Ashbya_aceri	RER2
Ashbya_aceri	RET3
Ashbya_aceri	REV3
Ashbya_aceri	REX4
Ashbya_aceri	RFA2
Ashbya_aceri	RFA3
Ashbya_aceri	RFC1
Ashbya_aceri	RFC3
Ashbya_aceri	RFC4
Ashbya_aceri	RFT1
Ashbya_aceri	RFU1
Ashbya_aceri	RGA2
Ashbya_aceri	RGC1
Ashbya_aceri	RGR1
Ashbya_aceri	RGS2
Ashbya_aceri	RHO4
Ashbya_aceri	RHO5
Ashbya_aceri	RIA1
Ashbya_aceri	RIM1
Ashbya_aceri	RIM21
Ashbya_aceri	RIX7
Ashbya_aceri	RKM1
Ashbya_aceri	RKM2
Ashbya_aceri	RNA14
Ashbya_aceri	RNH201
Ashbya_aceri	RNP1
Ashbya_aceri	RNQ1
Ashbya_aceri	ROG1
Ashbya_aceri	ROX3
Ashbya_aceri	RPA12
Ashbya_aceri	RPB3
Ashbya_aceri	RPB4
Ashbya_aceri	RPB8
Ashbya_aceri	RPB9
Ashbya_aceri	RPC25
Ashbya_aceri	RPC31
Ashbya_aceri	RPC37
Ashbya_aceri	RPC40
Ashbya_aceri	RPC53
Ashbya_aceri	RPF2
Ashbya_aceri	RPH1
Ashbya_aceri	RPL11A
Ashbya_aceri	RPL17B
Ashbya_aceri	RPL1B
